Identification code,Last name,First name,Age,sex,class,First name G1,First name G2,First name G3,Last name G1,Last name G2,Last name G3,Address : City G1,Address : City G2,"Address : Street, number, residence, building G1","Address : Street, number, residence, building G2",Address : Zip code G1,Address : Zip code G2,Email G1,Email G2,Home phone number G1,Home phone number G2,Home phone number G3,Mobile phone number G1,Mobile phone number G2,Mobile phone number G3,s2h_time,h2s_time
13032,Kid_lastname_911,Kid_name_911,16,M,S-5,firstname_dad_911,firstname_mom_911,firstname_sitter_911,lastname_dad_911,lastname_mom_911,lastname_sitter_911,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_911,mom_email_911,+66,+66,,+66 81 999 9999_dad911,+66 081 888 8888_mom911,+66 081 777 7777_sitter911,,
14607,Kid_lastname_912,Kid_name_912,16,F,S-5,firstname_dad_912,firstname_mom_912,firstname_sitter_912,lastname_dad_912,lastname_mom_912,lastname_sitter_912,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_912,mom_email_912,+66,+66,,+66 81 999 9999_dad912,+66 081 888 8888_mom912,+66 081 777 7777_sitter912,,
14363,Kid_lastname_913,Kid_name_913,16,M,S-5,firstname_dad_913,firstname_mom_913,firstname_sitter_913,lastname_dad_913,lastname_mom_913,lastname_sitter_913,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_913,mom_email_913,+66,+66,,+66 81 999 9999_dad913,+66 081 888 8888_mom913,+66 081 777 7777_sitter913,,
13393,Kid_lastname_914,Kid_name_914,16,M,S-5,firstname_dad_914,firstname_mom_914,firstname_sitter_914,lastname_dad_914,lastname_mom_914,lastname_sitter_914,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_914,mom_email_914,+66,+66,,+66 81 999 9999_dad914,+66 081 888 8888_mom914,+66 081 777 7777_sitter914,,
2484S5680,Kid_lastname_915,Kid_name_915,16,F,S-5,firstname_dad_915,firstname_mom_915,firstname_sitter_915,lastname_dad_915,lastname_mom_915,lastname_sitter_915,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_915,mom_email_915,+66,+66,,+66 81 999 9999_dad915,+66 081 888 8888_mom915,+66 081 777 7777_sitter915,,
12623,Kid_lastname_916,Kid_name_916,16,M,S-5,firstname_dad_916,firstname_mom_916,firstname_sitter_916,lastname_dad_916,lastname_mom_916,lastname_sitter_916,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_916,mom_email_916,+66,+66,,+66 81 999 9999_dad916,+66 081 888 8888_mom916,+66 081 777 7777_sitter916,,
13537,Kid_lastname_917,Kid_name_917,16,M,S-5,firstname_dad_917,firstname_mom_917,firstname_sitter_917,lastname_dad_917,lastname_mom_917,lastname_sitter_917,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_917,mom_email_917,+66,+66,,+66 81 999 9999_dad917,+66 081 888 8888_mom917,+66 081 777 7777_sitter917,,
14696,Kid_lastname_918,Kid_name_918,16,F,S-5,firstname_dad_918,firstname_mom_918,firstname_sitter_918,lastname_dad_918,lastname_mom_918,lastname_sitter_918,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_918,mom_email_918,+66,+66,,+66 81 999 9999_dad918,+66 081 888 8888_mom918,+66 081 777 7777_sitter918,,
14466,Kid_lastname_919,Kid_name_919,16,M,S-5,firstname_dad_919,firstname_mom_919,firstname_sitter_919,lastname_dad_919,lastname_mom_919,lastname_sitter_919,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_919,mom_email_919,+66,+66,,+66 81 999 9999_dad919,+66 081 888 8888_mom919,+66 081 777 7777_sitter919,,
11917,Kid_lastname_92,Kid_name_92,5,M,K-3,firstname_dad_92,firstname_mom_92,firstname_sitter_92,lastname_dad_92,lastname_mom_92,lastname_sitter_92,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_92,mom_email_92,+66,+66,,+66 81 999 9999_dad92,+66 081 888 8888_mom92,+66 081 777 7777_sitter92,,
14340,Kid_lastname_920,Kid_name_920,16,M,S-5,firstname_dad_920,firstname_mom_920,firstname_sitter_920,lastname_dad_920,lastname_mom_920,lastname_sitter_920,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_920,mom_email_920,+66,+66,,+66 81 999 9999_dad920,+66 081 888 8888_mom920,+66 081 777 7777_sitter920,,
14758,Kid_lastname_921,Kid_name_921,16,F,S-5,firstname_dad_921,firstname_mom_921,firstname_sitter_921,lastname_dad_921,lastname_mom_921,lastname_sitter_921,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_921,mom_email_921,+66,+66,,+66 81 999 9999_dad921,+66 081 888 8888_mom921,+66 081 777 7777_sitter921,,
SM020STU01,Kid_lastname_922,Kid_name_922,16,F,S-5,firstname_dad_922,firstname_mom_922,firstname_sitter_922,lastname_dad_922,lastname_mom_922,lastname_sitter_922,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_922,mom_email_922,+66,+66,,+66 81 999 9999_dad922,+66 081 888 8888_mom922,+66 081 777 7777_sitter922,,
SM020STU02,Kid_lastname_923,Kid_name_923,16,F,S-5,firstname_dad_923,firstname_mom_923,firstname_sitter_923,lastname_dad_923,lastname_mom_923,lastname_sitter_923,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_923,mom_email_923,+66,+66,,+66 81 999 9999_dad923,+66 081 888 8888_mom923,+66 081 777 7777_sitter923,,
13771,Kid_lastname_924,Kid_name_924,16,M,S-5,firstname_dad_924,firstname_mom_924,firstname_sitter_924,lastname_dad_924,lastname_mom_924,lastname_sitter_924,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_924,mom_email_924,+66,+66,,+66 81 999 9999_dad924,+66 081 888 8888_mom924,+66 081 777 7777_sitter924,,
1050S3613,Kid_lastname_925,Kid_name_925,16,M,S-5,firstname_dad_925,firstname_mom_925,firstname_sitter_925,lastname_dad_925,lastname_mom_925,lastname_sitter_925,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_925,mom_email_925,+66,+66,,+66 81 999 9999_dad925,+66 081 888 8888_mom925,+66 081 777 7777_sitter925,,
1177S3784,Kid_lastname_926,Kid_name_926,16,M,S-5,firstname_dad_926,firstname_mom_926,firstname_sitter_926,lastname_dad_926,lastname_mom_926,lastname_sitter_926,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_926,mom_email_926,+66,+66,,+66 81 999 9999_dad926,+66 081 888 8888_mom926,+66 081 777 7777_sitter926,,
14764,Kid_lastname_927,Kid_name_927,16,F,S-5,firstname_dad_927,firstname_mom_927,firstname_sitter_927,lastname_dad_927,lastname_mom_927,lastname_sitter_927,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_927,mom_email_927,+66,+66,,+66 81 999 9999_dad927,+66 081 888 8888_mom927,+66 081 777 7777_sitter927,,
14752,Kid_lastname_928,Kid_name_928,16,F,S-5,firstname_dad_928,firstname_mom_928,firstname_sitter_928,lastname_dad_928,lastname_mom_928,lastname_sitter_928,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_928,mom_email_928,+66,+66,,+66 81 999 9999_dad928,+66 081 888 8888_mom928,+66 081 777 7777_sitter928,,
14757,Kid_lastname_929,Kid_name_929,16,F,S-5,firstname_dad_929,firstname_mom_929,firstname_sitter_929,lastname_dad_929,lastname_mom_929,lastname_sitter_929,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_929,mom_email_929,+66,+66,,+66 81 999 9999_dad929,+66 081 888 8888_mom929,+66 081 777 7777_sitter929,,
14149,Kid_lastname_93,Kid_name_93,5,M,K-3,firstname_dad_93,firstname_mom_93,firstname_sitter_93,lastname_dad_93,lastname_mom_93,lastname_sitter_93,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_93,mom_email_93,+66,+66,,+66 81 999 9999_dad93,+66 081 888 8888_mom93,+66 081 777 7777_sitter93,,
2483S5699,Kid_lastname_930,Kid_name_930,16,F,S-5,firstname_dad_930,firstname_mom_930,firstname_sitter_930,lastname_dad_930,lastname_mom_930,lastname_sitter_930,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_930,mom_email_930,+66,+66,,+66 81 999 9999_dad930,+66 081 888 8888_mom930,+66 081 777 7777_sitter930,,
14560,Kid_lastname_931,Kid_name_931,16,F,S-5,firstname_dad_931,firstname_mom_931,firstname_sitter_931,lastname_dad_931,lastname_mom_931,lastname_sitter_931,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_931,mom_email_931,+66,+66,,+66 81 999 9999_dad931,+66 081 888 8888_mom931,+66 081 777 7777_sitter931,,
14562,Kid_lastname_932,Kid_name_932,16,F,S-5,firstname_dad_932,firstname_mom_932,firstname_sitter_932,lastname_dad_932,lastname_mom_932,lastname_sitter_932,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_932,mom_email_932,+66,+66,,+66 81 999 9999_dad932,+66 081 888 8888_mom932,+66 081 777 7777_sitter932,,
14274,Kid_lastname_933,Kid_name_933,16,M,S-5,firstname_dad_933,firstname_mom_933,firstname_sitter_933,lastname_dad_933,lastname_mom_933,lastname_sitter_933,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_933,mom_email_933,+66,+66,,+66 81 999 9999_dad933,+66 081 888 8888_mom933,+66 081 777 7777_sitter933,,
14182,Kid_lastname_934,Kid_name_934,16,M,S-5,firstname_dad_934,firstname_mom_934,firstname_sitter_934,lastname_dad_934,lastname_mom_934,lastname_sitter_934,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_934,mom_email_934,+66,+66,,+66 81 999 9999_dad934,+66 081 888 8888_mom934,+66 081 777 7777_sitter934,,
14104,Kid_lastname_935,Kid_name_935,16,M,S-5,firstname_dad_935,firstname_mom_935,firstname_sitter_935,lastname_dad_935,lastname_mom_935,lastname_sitter_935,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_935,mom_email_935,+66,+66,,+66 81 999 9999_dad935,+66 081 888 8888_mom935,+66 081 777 7777_sitter935,,
2177S4987,Kid_lastname_936,Kid_name_936,16,F,S-5,firstname_dad_936,firstname_mom_936,firstname_sitter_936,lastname_dad_936,lastname_mom_936,lastname_sitter_936,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_936,mom_email_936,+66,+66,,+66 81 999 9999_dad936,+66 081 888 8888_mom936,+66 081 777 7777_sitter936,,
14344,Kid_lastname_937,Kid_name_937,16,M,S-5,firstname_dad_937,firstname_mom_937,firstname_sitter_937,lastname_dad_937,lastname_mom_937,lastname_sitter_937,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_937,mom_email_937,+66,+66,,+66 81 999 9999_dad937,+66 081 888 8888_mom937,+66 081 777 7777_sitter937,,
2177S4989,Kid_lastname_938,Kid_name_938,16,F,S-5,firstname_dad_938,firstname_mom_938,firstname_sitter_938,lastname_dad_938,lastname_mom_938,lastname_sitter_938,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_938,mom_email_938,+66,+66,,+66 81 999 9999_dad938,+66 081 888 8888_mom938,+66 081 777 7777_sitter938,,
14682,Kid_lastname_939,Kid_name_939,16,F,S-5,firstname_dad_939,firstname_mom_939,firstname_sitter_939,lastname_dad_939,lastname_mom_939,lastname_sitter_939,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_939,mom_email_939,+66,+66,,+66 81 999 9999_dad939,+66 081 888 8888_mom939,+66 081 777 7777_sitter939,,
13920,Kid_lastname_94,Kid_name_94,5,M,K-3,firstname_dad_94,firstname_mom_94,firstname_sitter_94,lastname_dad_94,lastname_mom_94,lastname_sitter_94,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_94,mom_email_94,+66,+66,,+66 81 999 9999_dad94,+66 081 888 8888_mom94,+66 081 777 7777_sitter94,,
11466,Kid_lastname_940,Kid_name_940,16,M,S-5,firstname_dad_940,firstname_mom_940,firstname_sitter_940,lastname_dad_940,lastname_mom_940,lastname_sitter_940,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_940,mom_email_940,+66,+66,,+66 81 999 9999_dad940,+66 081 888 8888_mom940,+66 081 777 7777_sitter940,,
14642,Kid_lastname_941,Kid_name_941,16,F,S-5,firstname_dad_941,firstname_mom_941,firstname_sitter_941,lastname_dad_941,lastname_mom_941,lastname_sitter_941,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_941,mom_email_941,+66,+66,,+66 81 999 9999_dad941,+66 081 888 8888_mom941,+66 081 777 7777_sitter941,,
14215,Kid_lastname_942,Kid_name_942,16,M,S-5,firstname_dad_942,firstname_mom_942,firstname_sitter_942,lastname_dad_942,lastname_mom_942,lastname_sitter_942,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_942,mom_email_942,+66,+66,,+66 81 999 9999_dad942,+66 081 888 8888_mom942,+66 081 777 7777_sitter942,,
13848,Kid_lastname_943,Kid_name_943,16,M,S-5,firstname_dad_943,firstname_mom_943,firstname_sitter_943,lastname_dad_943,lastname_mom_943,lastname_sitter_943,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_943,mom_email_943,+66,+66,,+66 81 999 9999_dad943,+66 081 888 8888_mom943,+66 081 777 7777_sitter943,,
12259,Kid_lastname_944,Kid_name_944,16,M,S-5,firstname_dad_944,firstname_mom_944,firstname_sitter_944,lastname_dad_944,lastname_mom_944,lastname_sitter_944,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_944,mom_email_944,+66,+66,,+66 81 999 9999_dad944,+66 081 888 8888_mom944,+66 081 777 7777_sitter944,,
13833,Kid_lastname_945,Kid_name_945,16,M,S-5,firstname_dad_945,firstname_mom_945,firstname_sitter_945,lastname_dad_945,lastname_mom_945,lastname_sitter_945,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_945,mom_email_945,+66,+66,,+66 81 999 9999_dad945,+66 081 888 8888_mom945,+66 081 777 7777_sitter945,,
13832,Kid_lastname_946,Kid_name_946,16,M,S-5,firstname_dad_946,firstname_mom_946,firstname_sitter_946,lastname_dad_946,lastname_mom_946,lastname_sitter_946,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_946,mom_email_946,+66,+66,,+66 81 999 9999_dad946,+66 081 888 8888_mom946,+66 081 777 7777_sitter946,,
2330S5414,Kid_lastname_947,Kid_name_947,16,F,S-5,firstname_dad_947,firstname_mom_947,firstname_sitter_947,lastname_dad_947,lastname_mom_947,lastname_sitter_947,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_947,mom_email_947,+66,+66,,+66 81 999 9999_dad947,+66 081 888 8888_mom947,+66 081 777 7777_sitter947,,
2076S4823,Kid_lastname_948,Kid_name_948,16,F,S-5,firstname_dad_948,firstname_mom_948,firstname_sitter_948,lastname_dad_948,lastname_mom_948,lastname_sitter_948,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_948,mom_email_948,+66,+66,,+66 81 999 9999_dad948,+66 081 888 8888_mom948,+66 081 777 7777_sitter948,,
13842,Kid_lastname_949,Kid_name_949,16,M,S-5,firstname_dad_949,firstname_mom_949,firstname_sitter_949,lastname_dad_949,lastname_mom_949,lastname_sitter_949,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_949,mom_email_949,+66,+66,,+66 81 999 9999_dad949,+66 081 888 8888_mom949,+66 081 777 7777_sitter949,,
14591,Kid_lastname_95,Kid_name_95,5,F,K-3,firstname_dad_95,firstname_mom_95,firstname_sitter_95,lastname_dad_95,lastname_mom_95,lastname_sitter_95,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_95,mom_email_95,+66,+66,,+66 81 999 9999_dad95,+66 081 888 8888_mom95,+66 081 777 7777_sitter95,,
14566,Kid_lastname_950,Kid_name_950,16,F,S-5,firstname_dad_950,firstname_mom_950,firstname_sitter_950,lastname_dad_950,lastname_mom_950,lastname_sitter_950,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_950,mom_email_950,+66,+66,,+66 81 999 9999_dad950,+66 081 888 8888_mom950,+66 081 777 7777_sitter950,,
14674,Kid_lastname_951,Kid_name_951,16,F,S-5,firstname_dad_951,firstname_mom_951,firstname_sitter_951,lastname_dad_951,lastname_mom_951,lastname_sitter_951,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_951,mom_email_951,+66,+66,,+66 81 999 9999_dad951,+66 081 888 8888_mom951,+66 081 777 7777_sitter951,,
14621,Kid_lastname_952,Kid_name_952,16,F,S-5,firstname_dad_952,firstname_mom_952,firstname_sitter_952,lastname_dad_952,lastname_mom_952,lastname_sitter_952,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_952,mom_email_952,+66,+66,,+66 81 999 9999_dad952,+66 081 888 8888_mom952,+66 081 777 7777_sitter952,,
2333S5458,Kid_lastname_953,Kid_name_953,16,F,S-5,firstname_dad_953,firstname_mom_953,firstname_sitter_953,lastname_dad_953,lastname_mom_953,lastname_sitter_953,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_953,mom_email_953,+66,+66,,+66 81 999 9999_dad953,+66 081 888 8888_mom953,+66 081 777 7777_sitter953,,
2333S5440,Kid_lastname_954,Kid_name_954,17,F,S-6,firstname_dad_954,firstname_mom_954,firstname_sitter_954,lastname_dad_954,lastname_mom_954,lastname_sitter_954,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_954,mom_email_954,+66,+66,,+66 81 999 9999_dad954,+66 081 888 8888_mom954,+66 081 777 7777_sitter954,,
14606,Kid_lastname_955,Kid_name_955,17,F,S-6,firstname_dad_955,firstname_mom_955,firstname_sitter_955,lastname_dad_955,lastname_mom_955,lastname_sitter_955,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_955,mom_email_955,+66,+66,,+66 81 999 9999_dad955,+66 081 888 8888_mom955,+66 081 777 7777_sitter955,,
14388,Kid_lastname_956,Kid_name_956,17,M,S-6,firstname_dad_956,firstname_mom_956,firstname_sitter_956,lastname_dad_956,lastname_mom_956,lastname_sitter_956,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_956,mom_email_956,+66,+66,,+66 81 999 9999_dad956,+66 081 888 8888_mom956,+66 081 777 7777_sitter956,,
13774,Kid_lastname_957,Kid_name_957,17,M,S-6,firstname_dad_957,firstname_mom_957,firstname_sitter_957,lastname_dad_957,lastname_mom_957,lastname_sitter_957,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_957,mom_email_957,+66,+66,,+66 81 999 9999_dad957,+66 081 888 8888_mom957,+66 081 777 7777_sitter957,,
13775,Kid_lastname_958,Kid_name_958,17,M,S-6,firstname_dad_958,firstname_mom_958,firstname_sitter_958,lastname_dad_958,lastname_mom_958,lastname_sitter_958,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_958,mom_email_958,+66,+66,,+66 81 999 9999_dad958,+66 081 888 8888_mom958,+66 081 777 7777_sitter958,,
12397,Kid_lastname_959,Kid_name_959,17,M,S-6,firstname_dad_959,firstname_mom_959,firstname_sitter_959,lastname_dad_959,lastname_mom_959,lastname_sitter_959,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_959,mom_email_959,+66,+66,,+66 81 999 9999_dad959,+66 081 888 8888_mom959,+66 081 777 7777_sitter959,,
2442S5572,Kid_lastname_96,Kid_name_96,5,F,K-3,firstname_dad_96,firstname_mom_96,firstname_sitter_96,lastname_dad_96,lastname_mom_96,lastname_sitter_96,Bangkok,Bangkok,"Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak","Trinity Complex, Soi Naradhiwas 3, Silom, Bang Rak",10500,10500,dad_email_96,mom_email_96,+66,+66,,+66 81 999 9999_dad96,+66 081 888 8888_mom96,+66 081 777 7777_sitter96,,
